Date,Open,High,Low,Close,Adj_Close,Volume
26/10/11,173.747604,174.263855,171.156784,173.967499,113.91658,5635534
27/10/11,176.854691,178.776291,175.124283,177.705551,116.364311,7382459
28/10/11,177.40918,179.79924,177.131927,179.206497,117.347168,5240251
31/10/11,177.428299,178.690247,176.510513,176.510513,115.58181,4926660
01/11/11,173.565964,175.20076,172.79158,173.374756,113.528397,6151735
02/11/11,175.908218,177.103256,174.980881,175.831741,115.13726,4326884
03/11/11,176.988525,179.521988,175.927338,179.063095,117.253258,5181361
04/11/11,178.0784,178.910141,176.615677,178.183563,116.677345,3386530
07/11/11,178.030594,179.474182,176.625244,179.082214,117.2658,3693217
08/11/11,179.235184,179.617584,177.351822,179.015289,117.693138,4529808
09/11/11,176.099426,177.093689,173.193115,174.225616,114.54422,5747561
10/11/11,175.506699,176.644363,173.871887,175.286804,115.241882,4060154
11/11/11,177.122375,179.569794,176.998093,179.139572,117.774841,3833904
14/11/11,180.850861,181.491394,178.632889,179.110901,117.75602,6316376
15/11/11,179.244736,181.615677,177.476105,180.449326,118.635971,4796224
16/11/11,179.560226,181.548752,178.107071,178.412994,117.29718,4829173
17/11/11,178.59465,180.525818,175.325043,177.562134,116.737785,6109163
18/11/11,178.499039,178.747604,176.5392,177.093689,116.429802,4645181
21/11/11,175.305923,175.86998,172.084137,173.499039,114.066551,5381775
22/11/11,174.206497,174.933075,172.361374,173.336517,113.959656,4370816
23/11/11,172.72467,173.508606,169.713196,170.124283,111.847816,5021741
25/11/11,170.181641,171.663483,169.273422,169.273422,111.288361,2335509
28/11/11,174.674957,174.885284,172.72467,174.196945,114.525337,4732313
29/11/11,174.015289,175.248566,172.887192,172.982788,113.727119,3830034
30/11/11,176.453156,180.066925,176.108994,179.732315,118.164536,8197293
01/12/11,178.785858,181.634796,178.556412,181.118546,119.07592,5082305
02/12/11,181.567871,182.915863,181.118546,181.319305,119.207916,5190461
05/12/11,182.772461,185.095596,182.007645,182.447418,119.949615,5961572
06/12/11,182.265778,185.019119,181.950287,184.455063,121.269508,4335565
07/12/11,183.546844,186.328873,182.868073,185.516251,121.967201,5315458
08/12/11,184.015289,185.277252,182.667297,183.154877,120.414711,4569974
09/12/11,184.426392,186.300186,183.938812,186.00383,122.287727,5070903
12/12/11,185.124283,185.372849,182.810699,183.728485,120.79187,3970721
13/12/11,184.952194,185.755264,182.25621,182.74379,120.144493,5238786
14/12/11,181.491394,181.912048,179.732315,180.420654,118.617134,5290354
15/12/11,182.103256,182.79158,178.671127,179.235184,117.8377,4680327
16/12/11,179.741867,179.741867,173.910141,175.497131,115.380142,12394472
19/12/11,176.395798,176.567871,174.235184,174.847031,114.952744,5271735
20/12/11,177.342255,179.091782,176.634796,179.005737,117.686874,4958145
21/12/11,175.162521,175.430206,171.166351,173.489487,114.060257,9709495
22/12/11,174.674957,174.761002,173.040146,174.034424,114.418503,5284392
23/12/11,175.057358,176.72084,173.891006,176.625244,116.121826,3192706
27/12/11,176.835571,177.676865,176.281067,176.816437,116.247505,2902859
28/12/11,177.045883,177.246658,175.277252,175.898666,115.644089,3004112
29/12/11,175.975143,178.040146,175.917786,177.992355,117.020668,3076914
30/12/11,178.135757,178.27916,175.764816,175.793503,115.574966,3693321
03/01/12,178.518158,180.411087,177.820267,178.107071,117.096031,5905716
04/01/12,177.40918,178.135757,176.806885,177.380493,116.618393,4546648
05/01/12,176.682602,176.892929,175.047806,176.5392,116.065277,4668403
06/01/12,176.281067,176.367111,174.292542,174.512421,114.732735,5122367
09/01/12,174.187378,174.254303,172.342255,173.604202,114.135674,5440455
10/01/12,175.172089,175.640533,173.231354,173.336517,113.959656,5398406
11/01/12,172.782028,174.770554,172.562134,174.302109,114.59449,4299897
12/01/12,173.862335,173.910141,170.53537,172.60994,113.481964,7197526
13/01/12,171.587006,171.711288,169.550674,171.281067,112.608276,5522043
17/01/12,172.428299,173.99617,171.434036,172.084137,113.136307,6279556
18/01/12,171.9216,173.61377,171.606125,173.107071,113.8088,4812228
19/01/12,173.79541,174.340347,172.418732,172.581268,113.463142,8961291
20/01/12,177.600388,180.659653,176.625244,180.229446,118.491394,13440786
23/01/12,179.646271,182.141495,179.416824,181.625244,119.409065,6016278
24/01/12,180.33461,183.843216,180.229446,183.489487,120.634743,5591602
25/01/12,182.915863,183.785858,181.271515,183.298279,120.509003,4560246
26/01/12,183.355637,184.311661,182.093689,182.581268,120.037567,4188916
27/01/12,181.653915,183.336517,181.462708,182.084137,119.710762,3514978
30/01/12,181.061188,184.254303,179.942642,184.034424,120.992973,4559514
31/01/12,184.598465,184.608032,182.600388,184.13002,121.055832,5048833
01/02/12,184.713196,186.242828,183.94838,184.149139,121.068436,5322885
02/02/12,184.244736,184.827911,182.915863,183.107071,120.383278,4087036
03/02/12,184.445511,185.592728,184.072662,185.124283,121.709511,4729698
06/02/12,184.015289,185.238998,183.556412,184.340347,121.194084,3807231
07/02/12,183.986618,185.602295,183.527725,184.847031,121.527245,3590918
08/02/12,184.302109,185.066925,183.298279,184.46463,121.748085,3978775
09/02/12,184.541107,185.908218,184.082214,184.636703,121.861641,4054714
10/02/12,183.326965,183.967499,182.868073,183.957932,121.413666,3547091
13/02/12,184.808792,185.172089,183.307846,184.149139,121.53981,2571905
14/02/12,183.326965,184.13002,182.437866,183.766724,121.28746,3554413
15/02/12,183.852768,184.933075,182.848953,183.79541,121.306374,4205861
16/02/12,184.139572,184.751434,183.556412,184.531555,121.792236,3687673
17/02/12,185.191208,185.33461,183.843216,184.913956,122.044662,3918839
21/02/12,185.210327,185.697891,183.99617,184.885284,122.025703,3445106
22/02/12,184.541107,186.175903,184.273422,185.344162,122.328621,3426487
23/02/12,185.344162,190.468445,184.780121,188.919693,124.688423,8402204
24/02/12,189.655838,189.827911,187.963669,189.063095,124.783127,3507447
27/02/12,188.12619,189.971313,187.476105,188.843216,124.637978,3931286
28/02/12,189.053543,190.210327,188.747604,189.273422,124.921906,3313100
29/02/12,189.158707,190.411087,187.810699,188.0784,124.133179,5352487
01/03/12,188.556412,189.741867,188.269592,188.843216,124.637978,3724074
02/03/12,188.432129,190.143402,188.393875,190.066925,125.445663,3898860
05/03/12,189.636703,192.342255,189.579346,191.835571,126.612961,7257148
06/03/12,190.382416,190.860428,188.154877,188.585083,124.467613,5454576
07/03/12,189.378586,189.837479,188.632889,189.072662,124.789398,3500857
08/03/12,190.478012,191.195023,189.913956,191.022949,126.076607,3290507
09/03/12,191.185471,192.25621,190.936905,191.797318,126.587646,3324397
12/03/12,192.093689,192.705551,191.424469,192.160614,126.827454,3263206
13/03/12,192.848953,194.933075,192.74379,194.818359,128.581635,5089836
14/03/12,194.818359,196.128113,194.684509,195.71701,129.174713,4814006
15/03/12,195.927338,197.112808,195.736145,196.94072,129.982361,3787671
16/03/12,197.92543,198.393875,196.950287,196.950287,129.988708,10080302
19/03/12,196.663483,197.447418,195.506699,196.673035,129.80574,3936307
20/03/12,195.736145,195.984711,194.741867,195.267685,128.878174,3865075
21/03/12,195.33461,196.72084,195.315491,195.688339,129.155807,3483075
22/03/12,195.028687,196.931168,194.990433,196.453156,129.660568,3459959
23/03/12,196.835571,196.902481,195.564056,196.443588,129.654297,3175865
26/03/12,197.370941,198.776291,197.246658,198.632889,131.099197,3575437
27/03/12,199.292542,199.483749,197.896744,198.068832,130.72699,2828907
28/03/12,198.317398,199.512421,197.198853,198.173996,130.796326,3415922
29/03/12,197.026764,199.33078,196.959854,199.110901,131.414734,3560270
30/03/12,199.560226,199.923523,198.862335,199.474182,131.654465,3363099
02/04/12,199.770554,200.468445,198.938812,200.258133,132.171906,3543743
03/04/12,200.105164,201.424469,199.369019,200.286804,132.190857,4279709
04/04/12,197.151047,197.877625,196.166351,196.988525,130.013916,4606584
05/04/12,196.128113,196.634796,195.468445,196.434036,129.647995,3984214
09/04/12,195.411087,197.103256,194.426392,195.927338,129.313568,3479937
10/04/12,195.927338,196.692154,193.27916,193.432129,127.666687,4323013
11/04/12,195.019119,195.33461,193.556412,193.671127,127.824448,3521045
12/04/12,193.881454,196.520081,193.728485,196.290634,129.553345,3064362
13/04/12,195.33461,195.650101,193.881454,193.881454,127.963242,3940282
16/04/12,195.736145,196.912048,193.804977,193.804977,127.912743,4002624
17/04/12,195.573608,198.508606,195.172089,198.326965,130.897278,6344513
18/04/12,193.527725,195.095596,191.20459,191.328873,126.278534,10620561
19/04/12,191.233276,192.40918,188.833649,190.736145,125.887321,6027993
20/04/12,191.042068,191.319305,190.33461,190.822174,125.944092,4977077
23/04/12,189.187378,190.344162,188.135757,189.885284,125.325752,3785265
24/04/12,190.305923,193.575531,190.124283,191.20459,126.196472,5885110
25/04/12,193.135757,194.732315,192.92543,194.617584,128.449081,4187556
26/04/12,194.455063,197.141495,194.455063,196.5392,129.717407,3454624
27/04/12,197.39006,199.015289,196.854691,197.715103,130.493515,3657757
30/04/12,197.619507,198.814529,197.246658,197.973236,130.663895,2900767
01/05/12,198.068832,199.741867,197.619507,198.852768,131.244354,2840831
02/05/12,197.868073,199.110901,197.810699,198.910141,131.282242,2468874
03/05/12,199.110901,199.732315,197.466537,198.12619,130.764771,2956624
04/05/12,197.39006,198.001907,195.411087,195.975143,129.345078,4208686
07/05/12,194.990433,195.764816,193.977051,194.789673,128.562653,3528576
08/05/12,193.537292,194.13002,190.936905,192.619507,127.662926,4060049
09/05/12,191.195023,194.072662,190.305923,192.380493,127.504539,3914655
10/05/12,192.160614,194.311661,191.223709,191.778198,127.105354,4006703
11/05/12,191.166351,193.231354,191.156784,192.323135,127.466469,2501509
14/05/12,191.128113,191.883362,189.827911,190.66922,126.370338,3168543
15/05/12,190.66922,192.60994,190.019119,190.286804,126.116859,3124820
16/05/12,190.650101,192.495224,189.46463,190.946457,126.554092,5231046
17/05/12,190.889099,191.959854,188.94838,189.187378,125.388229,5885110
18/05/12,190.038239,190.038239,186.577438,187.265778,124.114609,6001007
21/05/12,187.361374,189.225616,186.07074,189.063095,125.305847,4007958
22/05/12,189.33078,189.541107,187.437866,188.164429,124.71022,3731187
23/05/12,186.931168,187.848953,184.703629,187.495224,124.266731,4288600
24/05/12,187.370941,187.648178,185.468445,187.466537,124.247696,3733488
25/05/12,186.529633,187.380493,185.468445,185.755264,123.113525,3035387
29/05/12,186.634796,189.369019,186.634796,187.820267,124.482155,3784951
30/05/12,186.233276,186.87381,185.248566,185.975143,123.259201,3768215
31/05/12,185.564056,186.357559,183.556412,184.416824,122.226395,9714725
01/06/12,181.759079,183.288712,180.305923,180.764816,119.805946,5445894
04/06/12,180.057358,181.05162,178.776291,180.248566,119.463799,4837227
05/06/12,179.655838,181.500961,179.311661,180.879547,119.882027,3720099
06/06/12,182.39006,185.468445,181.663483,185.458893,122.917099,3808800
07/06/12,186.692154,187.217972,185.411087,185.889099,123.202164,3871351
08/06/12,185.191208,186.558319,184.225616,186.558319,123.645752,2593243
11/06/12,187.954117,188.049713,183.910141,184.043976,121.979294,3423872
12/06/12,183.690247,186.108994,183.690247,185.994263,123.271904,3162790
13/06/12,185.812622,186.606125,183.891006,184.608032,122.353142,3397094
14/06/12,184.512421,187.217972,184.263855,186.520081,123.620377,3749910
15/06/12,187.456985,190.506699,186.806885,190.344162,126.1549,6682894
18/06/12,188.881454,190.860428,188.499039,189.569794,125.641647,3534329
19/06/12,190.086044,191.195023,190.057358,190.181641,126.047211,3449290
20/06/12,189.961761,190.956024,188.814529,190.038239,125.952118,3533597
21/06/12,190.315491,190.678772,184.694077,184.885284,122.536865,4515164
22/06/12,185.344162,186.309753,184.722748,185.181641,122.733337,9228858
25/06/12,184.015289,184.885284,183.250473,184.378586,122.201042,3359334
26/06/12,185.028687,185.162521,182.361374,183.508606,121.624466,3593951
27/06/12,183.690247,185.181641,182.504776,184.512421,122.289749,2889784
28/06/12,182.820267,183.632889,180.592728,182.982788,121.276024,4149796
29/06/12,185.994263,187.198853,183.94838,186.978973,123.924568,5501542
02/07/12,187.72467,188.527725,186.281067,187.217972,124.082932,2957042
03/07/12,186.864243,187.705551,186.338425,187.313583,124.146339,1517118
05/07/12,186.309753,188.193115,185.114716,186.701721,123.740753,2813949
06/07/12,185.391968,185.411087,181.395798,182.992355,121.282333,5180733
09/07/12,182.370941,182.600388,179.780121,181.328873,120.179817,4171553
10/07/12,181.931168,182.734222,177.437866,178.068832,118.019157,4906054
11/07/12,178.030594,179.120453,175.439774,177.103256,117.379189,5707081
12/07/12,176.147232,176.281067,173.852768,175.038239,116.010567,5158140
13/07/12,175.391968,178.135757,174.980881,177.829834,117.860756,4113918
16/07/12,177.418732,177.915863,176.462708,176.663483,117.087715,3289042
17/07/12,177.562134,178.097519,175.143402,175.573608,116.365379,5395896
18/07/12,176.05162,180.296371,175.478012,179.971313,119.28006,8388397
19/07/12,184.894836,188.193115,184.483749,186.749527,123.772491,10873588
20/07/12,185.554489,186.328873,183.718933,183.986618,121.941292,5010026
23/07/12,181.434036,182.887192,179.923523,182.437866,120.914856,4084107
24/07/12,182.523895,182.906311,180.267685,181.969406,120.60434,3762567
25/07/12,181.94072,184.292542,180.994263,182.676865,121.073219,4010155
26/07/12,184.980881,186.376678,184.101334,185.420654,122.891747,3433913
27/07/12,186.520081,188.728485,185.420654,187.753342,124.437759,4369456
30/07/12,187.686417,189.139572,187.304016,188.030594,124.621513,2915202
31/07/12,187.858505,188.891006,187.265778,187.361374,124.177994,3668322
01/08/12,188.298279,189.149139,186.156784,186.596558,123.671066,2677028
02/08/12,185.621414,187.954117,184.531555,185.898666,123.208527,2941980
03/08/12,187.839386,190.20076,187.533463,189.789673,125.787376,3428893
06/08/12,190.019119,191.147232,189.789673,190.019119,125.939453,2445339
07/08/12,190.659653,192.045883,190.057358,191.137665,126.680817,3357032
08/08/12,189.550674,190.908218,189.445511,190.277252,126.648994,2163442
09/08/12,189.885284,190.688339,189.187378,189.694077,126.260834,2259465
10/08/12,189.168259,190.602295,188.565964,190.525818,126.814484,2720123
13/08/12,190.13385,191.185471,189.091782,190.258133,126.636269,2529542
14/08/12,190.13385,190.564056,189.024857,189.569794,126.178108,2680166
15/08/12,190.152969,190.564056,189.216064,189.674957,126.248116,2208943
16/08/12,190.028687,192.466537,189.407272,192.007645,127.800735,2855057
17/08/12,192.237091,193.116638,191.835571,192.370941,128.042557,2669183
20/08/12,191.864243,192.284897,191.233276,191.682602,127.584442,2443456
21/08/12,192.151047,192.160614,189.646271,189.913956,126.407173,3254420
22/08/12,189.904404,189.913956,188.240921,188.575531,125.51635,3447721
23/08/12,188.374756,188.690247,186.845123,187.093689,124.530045,2884240
24/08/12,186.38623,189.397705,185.659653,189.072662,125.847206,2760917
27/08/12,189.254303,189.579346,187.007645,187.084137,124.523666,2613745
28/08/12,186.959854,187.485657,185.946457,186.300186,124.001869,2656003
29/08/12,186.548752,187.418732,186.328873,186.500961,124.135498,2239904
30/08/12,186.20459,186.87381,184.684509,184.86615,123.04734,2866981
31/08/12,185.764816,187.332703,184.952194,186.281067,123.989143,3340192
04/09/12,187.963669,188.499039,184.751434,185.984711,123.791908,4722062
05/09/12,185.860428,187.237091,185.363297,186.462708,124.110001,3464875
06/09/12,187.629059,190.688339,187.485657,190.344162,126.693573,4112558
07/09/12,190.363297,190.726578,189.369019,190.726578,126.948051,3570730
10/09/12,190.621414,192.94455,189.990433,192.112808,127.87075,4401568
11/09/12,191.730408,194.512421,191.692154,194.33078,129.347076,4090488
12/09/12,194.569794,195.650101,194.034424,194.808792,129.665161,3435064
13/09/12,195.391968,197.715103,194.512421,197.284897,131.313309,4058062
14/09/12,197.170166,198.518158,196.988525,197.715103,131.59964,4243727
17/09/12,196.510513,198.843216,196.510513,198.040146,131.815994,3425755
18/09/12,197.782028,198.738052,197.399612,197.963669,131.765121,2590001
19/09/12,198.422562,198.441681,196.950287,197.351822,131.357834,2725458
20/09/12,196.797318,197.887192,196.271515,197.112808,131.198776,3911099
21/09/12,198.240921,198.79541,196.864243,196.9216,131.071487,13358989
24/09/12,196.00383,196.998093,195.889099,196.261948,130.632462,3672611
25/09/12,196.558319,198.202682,195.936905,195.965576,130.435196,3499079
26/09/12,196.032501,196.9216,194.933075,195.028687,129.811539,3580772
27/09/12,195.382416,197.801147,195.162521,196.854691,131.027008,2899407
28/09/12,196.615677,199.158707,196.281067,198.326965,132.006882,5136801
01/10/12,198.862335,202.437866,198.79541,201.214142,133.928619,5707917
02/10/12,201.682602,202.170166,199.33078,200.611862,133.527756,3473766
03/10/12,200.707458,202.007645,200.095596,201.252396,133.954086,3339146
04/10/12,201.032501,201.692154,199.359467,201.137665,133.877747,3093545
05/10/12,201.864243,202.476105,200.822174,201.328873,134.004974,2989886
08/10/12,200.783936,201.376678,200.009567,200.592728,133.514969,2073800
09/10/12,200.71701,201.472275,198.565964,198.843216,132.350555,3745098
10/10/12,198.680695,199.072662,196.032501,196.768646,130.969696,4209627
11/10/12,197.485657,198.154877,196.587006,196.711288,130.931503,3043860
12/10/12,196.596558,198.814529,196.520081,198.661575,132.229599,2836752
15/10/12,199.694077,200.191208,198.680695,199.741867,132.948715,3201701
16/10/12,200.707458,201.72084,200.258133,201.72084,134.265869,5891177
17/10/12,192.361374,194.46463,189.818359,191.806885,127.667137,13256899
18/10/12,191.118546,191.338425,185.53537,186.38623,124.05912,9723511
19/10/12,186.701721,187.456985,184.684509,184.856598,123.040977,6924834
22/10/12,185.191208,186.118546,183.977051,185.850861,123.702774,4605015
23/10/12,185.019119,185.468445,182.543015,182.839386,121.698341,4631060
24/10/12,183.977051,184.789673,182.179733,182.332703,121.361084,3909948
25/10/12,182.992355,183.977051,182.323135,183.173996,121.921059,3399082
26/10/12,183.068832,185.344162,183.049713,184.770554,122.983749,4190799
31/10/12,186.233276,187.772461,185.114716,185.975143,123.785522,6330706
01/11/12,186.118546,189.187378,185.994263,188.479919,125.45269,3931705
02/11/12,188.843216,189.292542,184.789673,184.923523,123.085526,4456065
05/11/12,183.900574,186.395798,183.565964,185.602295,123.537331,2862065
06/11/12,186.673035,188.097519,186.118546,186.491394,124.129135,3431926
07/11/12,184.856598,185.162521,182.753342,182.753342,122.173431,4964525
08/11/12,182.982788,183.374756,181.730408,181.73996,121.495941,3705141
09/11/12,181.500961,183.212234,180.573608,181.300186,121.201981,3840494
12/11/12,181.673035,182.380493,179.168259,180.927338,120.952698,3208500
13/11/12,180.105164,182.485657,179.971313,180.038239,120.358353,3563408
14/11/12,180.822174,180.946457,177.131927,177.351822,118.562447,4607002
15/11/12,177.657745,178.967499,176.653915,177.676865,118.779709,3568638
16/11/12,178.135757,179.311661,176.959854,178.718933,119.476379,4875197
19/11/12,180.325043,182.017212,180.019119,181.978973,121.655754,3753989
20/11/12,181.529633,181.749527,179.971313,180.879547,120.920784,3316029
21/11/12,180.975143,182.495224,180.640533,181.9216,121.617355,5428322
23/11/12,182.600388,184.980881,182.40918,184.980881,123.662552,4055970
26/11/12,183.986618,184.86615,183.336517,184.397705,123.272652,5449974
27/11/12,183.632889,184.560226,182.600388,182.820267,122.218117,3442281
28/11/12,182.581268,183.59465,180.946457,183.537292,122.69751,3769366
29/11/12,184.273422,184.416824,181.835571,183.107071,122.409912,4265483
30/11/12,183.317398,183.556412,181.166351,181.711288,121.476776,5163474
03/12/12,182.370941,182.887192,180.076477,181.147232,121.099678,3503682
04/12/12,181.367111,182.361374,180.707458,181.032501,121.02301,4174272
05/12/12,180.697891,181.128113,178.718933,180.353729,120.569221,4395397
06/12/12,180.850861,181.816437,180.124283,181.357559,121.240364,3364564
07/12/12,181.778198,183.747604,181.749527,183.508606,122.678329,4279500
10/12/12,183.718933,185.028687,183.221802,184.149139,123.106506,3596671
11/12/12,184.684509,186.233276,184.655838,185.659653,124.116302,4334624
12/12/12,186.042068,186.185471,183.99617,184.46463,123.317444,4437027
13/12/12,183.728485,184.560226,182.954117,183.546844,122.703903,3789867
14/12/12,183.26004,184.894836,182.848953,183.326965,122.556885,4002937
17/12/12,183.326965,185.382416,183.326965,185.105164,123.745651,3966850
18/12/12,185.325043,187.304016,185.315491,187.084137,125.068642,4315691
19/12/12,186.864243,187.810699,186.424469,186.500961,124.678757,4466943
20/12/12,185.917786,186.376678,184.66539,186.20459,124.480659,4376987
21/12/12,184.608032,185.946457,183.145309,184.913956,123.617828,8603664
24/12/12,184.560226,185.305923,183.575531,183.938812,122.965942,1706235
26/12/12,183.757172,185.019119,182.552582,183.508606,122.678329,2904219
27/12/12,183.107071,184.780121,182.313583,184.235184,123.16404,4150110
28/12/12,182.705551,183.766724,181.481842,181.481842,121.323433,3699284
31/12/12,180.908218,183.250473,180.53537,183.12619,122.422691,4900405
02/01/13,185.554489,187.715103,185.277252,187.715103,125.490433,4428869
03/01/13,187.065002,187.657745,185.889099,186.682602,124.800194,3812356
04/01/13,185.650101,185.908218,184.302109,185.458893,123.982117,3535689
07/01/13,184.894836,185.258133,183.881454,184.646271,123.438858,2993966
08/01/13,184.435944,184.79924,183.173996,184.388138,123.266304,3166137
09/01/13,184.971313,184.980881,183.221802,183.862335,122.914803,3359752
10/01/13,184.177826,184.474182,182.868073,184.397705,123.272652,3774073
11/01/13,185.611862,186.424469,184.416824,185.898666,124.276115,4058898
14/01/13,184.340347,184.780121,183.317398,184.149139,123.106506,4364121
15/01/13,182.896744,184.254303,182.017212,184.034424,123.029839,4364017
16/01/13,183.556412,184.684509,182.934998,184.120453,123.087357,3099193
17/01/13,185.325043,185.908218,184.741867,185.13385,123.764854,4060154
18/01/13,185.497131,186.424469,185.277252,185.917786,124.288902,4769342
22/01/13,185.812622,187.456985,185.478012,187.456985,125.317886,7502226
23/01/13,194.550674,199.407272,194.416824,195.71701,130.839813,13106903
24/01/13,194.942642,196.042068,194.149139,195.430206,130.648102,4651771
25/01/13,195.458893,196.156784,195.152969,195.956024,130.999619,3513409
28/01/13,195.841293,197.151047,195.305923,195.917786,130.974075,2953590
29/01/13,195.353729,196.682602,194.684509,194.933075,130.315781,3783487
30/01/13,194.732315,195.86998,194.254303,194.569794,130.072876,3136326
31/01/13,194.378586,195.478012,194.034424,194.139572,129.785309,3233604
01/02/13,195.650101,196.319305,194.875717,196.156784,131.13385,3525752
04/02/13,195.210327,196.00383,194.617584,194.827911,130.245438,3335485
05/02/13,195.325043,195.745697,193.604202,193.871887,129.606369,3804197
06/02/13,191.577438,192.437866,190.783936,192.179733,129.0159,3790913
07/02/13,191.797318,192.07457,189.942642,190.956024,128.194351,3218228
08/02/13,191.175903,193.202682,190.898666,192.810699,129.439499,3026392
11/02/13,192.141495,193.068832,190.965576,191.357559,128.463928,3080156
12/02/13,191.214142,191.912048,190.267685,191.242828,128.386902,2575043
13/02/13,191.826004,192.112808,190.793503,191.290634,128.419006,2269611
14/02/13,190.946457,191.510513,190.497131,190.86998,128.136612,3445733
15/02/13,191.185471,192.399612,191.032501,192.141495,128.990219,3794679
19/02/13,191.778198,193.011475,191.414917,191.510513,128.566635,3136222
20/02/13,191.797318,192.848953,190.114716,190.544937,127.918358,3886308
21/02/13,189.894836,190.315491,189.397705,189.608032,127.289429,4103353
22/02/13,190.468445,192.246658,190.095596,192.246658,129.060791,3250863
25/02/13,192.801147,193.585083,188.824097,188.824097,126.763161,4021661
26/02/13,189.894836,191.108994,189.139572,190.382416,127.809265,3547614
27/02/13,190.143402,193.833649,189.86615,193.432129,129.856628,4377615
28/02/13,193.288712,194.187378,191.959854,191.998093,128.893936,4904903
01/03/13,191.826004,194.015289,190.592728,193.986618,130.228912,3460482
04/03/13,193.680695,196.166351,193.642441,196.166351,131.692215,3863296
05/03/13,196.806885,198.565964,196.644363,197.447418,132.552231,3982959
06/03/13,197.92543,199.321228,197.571701,199.216064,133.739609,3760161
07/03/13,199.13002,200.382416,199.082214,200.210327,134.407013,4063082
08/03/13,200.621414,201.472275,200.219879,201.128113,135.023193,3870723
11/03/13,200.803055,200.956024,199.847031,200.841293,134.830643,3189986
12/03/13,200.191208,201.462708,199.894836,201.290634,135.132263,3756814
13/03/13,200.956024,203.021027,200.544937,202.734222,136.101395,3510271
14/03/13,202.820267,206.367111,202.820267,206.309753,138.501801,5758753
15/03/13,205.908218,206.40535,204.024857,205.468445,137.936951,8295094
18/03/13,203.537292,205.066925,203.288712,203.833649,136.839462,3144276
19/03/13,204.713196,205.659653,202.514343,204.053543,136.987122,3345736
20/03/13,205.315491,206.328873,204.875717,205.602295,138.026855,3157874
21/03/13,203.59465,203.632889,200.86998,202.92543,136.229767,6098598
22/03/13,202.877625,203.79541,202.313583,202.753342,136.114273,3170949
25/03/13,203.193115,203.451248,200.812622,201.472275,135.254211,3391655
26/03/13,202.456985,203.154877,202.198853,203.021027,136.293945,2406114
27/03/13,201.682602,202.829834,200.860428,201.615677,135.35051,3371676
28/03/13,200.602295,204.053543,200.516251,203.919693,136.897308,3922395
01/04/13,203.441681,204.110901,201.959854,203.040146,136.306763,2243147
02/04/13,203.556412,205.267685,202.265778,204.933075,137.577621,3260173
03/04/13,204.894836,205.439774,203.27916,203.307846,136.486557,3272725
04/04/13,203.412994,203.565964,200.803055,202.017212,135.620071,3880137
05/04/13,199.904404,200.611862,197.265778,200.20076,134.40062,4338808
08/04/13,199.875717,200.114716,198.212234,200.114716,134.342865,2459355
09/04/13,200.344162,200.764816,199.435944,200.019119,134.278671,2695856
10/04/13,202.543015,203.164429,201.214142,202.676865,136.062912,3686313
11/04/13,202.198853,203.718933,201.577438,203.556412,136.653397,3823758
12/04/13,201.520081,202.189301,200.554489,202.084137,135.665009,3311008
15/04/13,201.185471,202.380493,200.057358,200.057358,134.304352,4412133
16/04/13,201.567871,202.676865,200,202.676865,136.062912,2991037
17/04/13,201.271515,201.806885,200.286804,200.449326,134.567459,3420211
18/04/13,200.86998,201.00383,197.084137,198.040146,132.950165,6801092
19/04/13,187.131927,187.858505,181.414917,181.644363,121.943207,19713962
22/04/13,182.74379,182.963669,179.426392,179.569794,120.550453,10298288
23/04/13,180.946457,184.082214,180.315491,183.183563,122.976486,6585721
24/04/13,183.709366,184.034424,182.686417,183.27916,123.040688,3863819
25/04/13,184.216064,186.587006,183.862335,185.420654,124.478348,4864841
26/04/13,185.621414,186.147232,184.751434,185.764816,124.709358,3650854
29/04/13,186.214142,190.898666,186.089859,190.391968,127.815727,6205290
30/04/13,190.372849,193.680695,188.671127,193.632889,129.991455,7886735
01/05/13,192.992355,193.27916,190.439774,190.850861,128.123764,5124459
02/05/13,191.319305,193.527725,190.965576,193.489487,129.895172,4126575
03/05/13,194.971313,196.290634,194.789673,195.516251,131.255798,4699364
06/05/13,194.827911,195.019119,192.657745,193.862335,130.145477,5048519
07/05/13,193.891006,194.770554,192.782028,194.674957,130.690994,3609746
08/05/13,194.015289,195.841293,193.604202,195.812622,132.070892,3767378
09/05/13,195.688339,195.984711,193.804977,194.302109,131.052124,3705246
10/05/13,194.426392,195.53537,193.900574,195.478012,131.84523,3430043
13/05/13,195.20076,195.478012,193.326965,193.565964,130.555542,3816226
14/05/13,193.202682,194.713196,193.193115,194.273422,131.032761,3869886
15/05/13,193.355637,194.722748,193.154877,194.378586,131.103668,4213393
16/05/13,195.028687,197.504776,195.028687,195.688339,131.987091,4714322
17/05/13,196.223709,200.286804,195.975143,199.273422,134.405151,5966489
20/05/13,198.871887,199.952194,198.298279,198.470367,133.86348,3780767
21/05/13,198.12619,200.267685,197.896744,199.474182,134.540527,3120113
22/05/13,199.33078,200.908218,197.05545,197.887192,133.470169,5425393
23/05/13,196.443588,199.435944,196.108994,197.093689,132.934937,5417339
24/05/13,195.688339,197.351822,195.430206,196.673035,132.65126,3447407
28/05/13,198.317398,199.416824,198.049713,198.642441,133.979553,4196029
29/05/13,197.151047,199.254303,196.978973,198.776291,134.069809,3597612
30/05/13,197.868073,201.711288,197.868073,200.152969,134.998367,4602086
